algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
2kmodels (initial),Voronoi,52,80.47188877207839,0.9435333333333333,0.8291671968872752,0.2657161186269969,1.6314136981964111
2kmodels (initial),Voronoi,53,118.66089131052834,0.9629589743589744,0.8611743324638274,0.16116183813712204,1.3412134647369385
2kmodels (initial),Voronoi,54,99.94931083265676,0.9222051282051282,0.8096655585442976,0.25094302895607606,3.1540961265563965
2kmodels (initial),Voronoi,55,59.44940739413454,0.9476307692307693,0.8379543691765221,0.18501894081384668,2.225419282913208
2kmodels (initial),Voronoi,56,103.67418470679195,0.9139282051282052,0.8203097831197131,0.3237805156534679,2.0015718936920166
2kmodels (initial),Voronoi,57,60.49133681438602,0.9667641025641026,0.884490067214736,0.12291510277731714,2.2789487838745117
2kmodels (initial),Voronoi,58,59.131152094129874,0.9630615384615384,0.8846637205091059,0.1026198953239264,3.501474142074585
2kmodels (initial),Voronoi,59,67.2958931819665,0.9490410256410257,0.8527713419166931,0.1758897507919462,2.6333181858062744
2kmodels (initial),Voronoi,60,79.25727723873266,0.9575025641025641,0.8805250975444784,0.1660599357641302,2.3999757766723633
2kmodels (initial),Voronoi,61,65.18864537086121,0.9775333333333334,0.9058428334426867,0.1420217302507272,1.710172414779663
2kmodels (initial),Voronoi,62,61.19767680338316,0.9547897435897436,0.8465626244505765,0.18354296120839625,4.075837135314941
2kmodels (initial),Voronoi,63,62.191818237493536,0.9680358974358975,0.8800801871808457,0.12182342563240134,2.8857228755950928
2kmodels (initial),Voronoi,64,98.86162187821867,0.9151846153846154,0.7511025767679926,0.34155063831008936,1.5405733585357666
2kmodels (initial),Voronoi,65,66.01630812573354,0.9781692307692308,0.9106609076340876,0.125747226452868,1.5771541595458984
2kmodels (initial),Voronoi,66,98.88404258544628,0.936348717948718,0.8016382720561077,0.19388171810531088,2.5721349716186523
2kmodels (initial),Voronoi,67,83.92892392200098,0.9634564102564103,0.8890842494490953,0.14207536330373746,2.254993438720703
2kmodels (initial),Voronoi,68,77.84983246344281,0.929574358974359,0.8020688827896714,0.23000275152893632,3.666044235229492
