algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
RegionKModels,Voronoi,57,344.16016027721327,0.7920820512820513,0.5071469262989665,0.7290429186223755,0.03162097930908203
RegionKModels,Voronoi,58,297.32457202239146,0.7037025641025642,0.3452031398106782,1.0299805015834462,0.06252455711364746
RegionKModels,Voronoi,59,390.5310847102588,0.8452358974358974,0.6146642107827838,0.5263501029210638,0.028735637664794922
RegionKModels,Voronoi,60,371.4050320328848,0.8058205128205128,0.5407680969514451,0.7047759275587557,0.015661001205444336
RegionKModels,Voronoi,61,431.7471083074895,0.7705794871794872,0.4214228792549798,0.8531537808314661,0.04555320739746094
RegionKModels,Voronoi,62,358.9625021894457,0.7755384615384615,0.4817379696554081,0.7805418974563941,0.04732632637023926
RegionKModels,Voronoi,63,192.2893933181316,0.7866615384615384,0.532643314972354,0.6523272827910869,0.015613079071044922
RegionKModels,Voronoi,64,295.7087260831836,0.7946923076923077,0.5027826432540168,0.6288163747378818,0.04582333564758301
RegionKModels,Voronoi,65,164.03256175017282,0.8900871794871795,0.6978642449872262,0.4348316226495889,0.03163957595825195
RegionKModels,Voronoi,66,285.75782241536933,0.8089538461538461,0.555792374028645,0.708614883440785,0.01563572883605957
RegionKModels,Voronoi,67,152.27406780930838,0.867323076923077,0.7361606937465166,0.28063962595481223,0.0494692325592041
RegionKModels,Voronoi,68,234.76932713081555,0.7616205128205128,0.47055907143398623,0.6766529807790265,0.01576685905456543
RegionKModels,Voronoi,69,211.1556725091305,0.8238051282051282,0.5423293768497909,0.5387227408605723,0.07766366004943848
RegionKModels,Voronoi,70,588.1008284141585,0.7754666666666666,0.4501690936772148,0.8292669868987596,0.05425548553466797
RegionKModels,Voronoi,71,335.09833276550273,0.8413333333333334,0.6016815259584322,0.4132578508734309,0.015662670135498047
RegionKModels,Voronoi,72,233.51246948432845,0.8498564102564102,0.5912761988053674,0.6031063992978867,0.01564502716064453
RegionKModels,Voronoi,73,251.63648494131775,0.8080974358974359,0.49130538116735867,0.5426527375588235,0.015680313110351562
RegionKModels,Voronoi,74,348.7467289164754,0.7689435897435898,0.512296148111215,0.6842668465025117,0.01568436622619629
RegionKModels,Voronoi,75,535.5002370154868,0.8375333333333334,0.6253065294966985,0.6482706407778758,0.044850826263427734
RegionKModels,Voronoi,76,394.7066263070591,0.8404666666666667,0.6485723258694019,0.7854855815813877,0.06295943260192871
RegionKModels,Voronoi,77,186.11118723370677,0.759676923076923,0.587029727941933,0.5176636857629375,0.0388486385345459
RegionKModels,Voronoi,78,419.66604727622274,0.7814205128205128,0.44451097380338,0.7161095515149676,0.015671730041503906
RegionKModels,Voronoi,79,252.1835157007582,0.8238358974358975,0.5449515531922553,0.5404866111798523,0.015610933303833008
RegionKModels,Voronoi,80,223.37488210676938,0.8448820512820513,0.5828581055970762,0.8071670407656746,0.03534555435180664
RegionKModels,Voronoi,81,294.7790299028372,0.7901282051282051,0.5150270726278728,0.5405837630708369,0.03127765655517578
RegionKModels,Voronoi,82,403.0219824830705,0.7905589743589744,0.4675122208173467,0.9720775140046968,0.05646085739135742
RegionKModels,Voronoi,83,252.2370392604717,0.841374358974359,0.6221498145830963,0.5809069487003173,0.015631437301635742
RegionKModels,Voronoi,84,244.62131212089537,0.7933589743589744,0.524347391244159,0.48232169462939767,0.06961345672607422
RegionKModels,Voronoi,85,244.4943089351071,0.8288871794871795,0.5592579418552014,0.6353878680973265,0.043286800384521484
RegionKModels,Voronoi,86,506.96741155578604,0.7967897435897436,0.47340487078464794,0.8573207261608153,0.07859158515930176
RegionKModels,Voronoi,87,158.31441847627076,0.8745846153846154,0.6586306704336505,0.36213464045506205,0.04732704162597656
RegionKModels,Voronoi,88,480.1063995072723,0.7629692307692307,0.4306599618282497,0.8422781581860772,0.04742550849914551
RegionKModels,Voronoi,89,139.27825894316373,0.7939025641025641,0.5118878491420242,0.606255191080565,0.04686903953552246
RegionKModels,Voronoi,90,204.4120371271601,0.7649025641025641,0.5829553195139799,0.5195580198166575,0.07817482948303223
