Dataset,Algorithm,N_Regions,SSR_Global,SSR_Regime,SSR_Reduction,Avg_R2,Avg_RMSE,Variance_Ratio,Global_R2,Runtime_s
US_Health_CANCER,OpenEvolve_NoGeoKnow,8,244.87505698299657,93.05997941938924,0.6199695446080037,0.6758967562074839,0.2304156590759478,0.43641787547034566,0.633046753492148,8.855745553970337
US_Health_CANCER,OpenEvolve_SimpleGeoKnow,13,244.87505698299657,84.8596813197161,0.6534572268599471,0.7231306159323084,0.1960724227313038,0.4130404417163378,0.633046753492148,46.16027212142944
US_Health_CANCER,OpenEvolve_SpecificGeoKnow,8,244.87505698299657,91.57726035264457,0.626024547044808,0.7065015339920999,0.22507215624116889,0.4435688633384588,0.633046753492148,35.675878286361694
US_Health_CANCER,GeoEvolve_NoRAG,8,244.87505698299657,93.00443765019799,0.6201963613768309,0.7067818507572282,0.235609021708618,0.41450781578035967,0.633046753492148,41.870527029037476
US_Health_CANCER,GeoEvolve_StaticRAG,8,244.87505698299657,89.2614434597458,0.6354816837635535,0.727514629145936,0.19845626442334952,0.5796170401442496,0.633046753492148,97.03300261497498
US_Health_CANCER,GeoEvolve_DynamicRAG,8,244.87505698299657,89.54905622721905,0.6343071551242678,0.6852400893420716,0.22005711117713256,0.4664269915478903,0.633046753492148,180.22977924346924
US_Health_CASTHMA,2kmodels (initial),8,783.0335056801771,244.32355272752557,0.6879781631881825,0.8121677447261553,0.35184204022323196,0.27510597804958237,0.5882474357805282,36.47762417793274
US_Health_CASTHMA,OpenEvolve_NoGeoKnow,8,783.0335056801771,271.5436751278534,0.6532157651517367,0.7891423747667374,0.38886405991479167,0.2908224931721391,0.5882474357805282,8.848691701889038
US_Health_CASTHMA,OpenEvolve_SimpleGeoKnow,16,783.0335056801771,240.54031995231665,0.6928096713519649,0.7995751445561479,0.3365931459757199,0.36792905576645396,0.5882474357805282,40.98456621170044
US_Health_CASTHMA,OpenEvolve_SpecificGeoKnow,8,783.0335056801771,259.5828175574451,0.6684907916782435,0.7768047654984599,0.3854712454056393,0.29516000841787193,0.5882474357805282,35.24526357650757
US_Health_CASTHMA,GeoEvolve_NoRAG,8,783.0335056801771,247.7070675087073,0.6836571287028923,0.8027148054931672,0.37554767874371825,0.30431977215418554,0.5882474357805282,39.79351258277893
US_Health_CASTHMA,GeoEvolve_StaticRAG,8,783.0335056801771,239.3161735870992,0.6943730097740597,0.8158940835514761,0.3569081110280982,0.26947103477613915,0.5882474357805282,88.87996292114258
US_Health_CASTHMA,GeoEvolve_DynamicRAG,8,783.0335056801771,248.65710019641563,0.6824438566260058,0.7979931497258572,0.372327300980681,0.21506203609240002,0.5882474357805282,168.04408979415894
US_Health_DEPRESSION,2kmodels (initial),8,13827.565082661458,3603.8041784955385,0.7393753595118211,0.6963775994402863,1.347463361465155,0.48479953895040434,0.4468869344492842,28.276302099227905
US_Health_DEPRESSION,OpenEvolve_NoGeoKnow,8,13827.565082661458,4344.055161390985,0.6858409173688833,0.7267920629127297,1.4023341146941406,0.4553555689215112,0.4468869344492842,8.828823804855347
US_Health_DEPRESSION,OpenEvolve_SimpleGeoKnow,12,13827.565082661458,3009.152786183498,0.7823801393669295,0.6926522280564037,1.2172489198979939,0.5355646956946319,0.4468869344492842,32.422053813934326
US_Health_DEPRESSION,OpenEvolve_SpecificGeoKnow,8,13827.565082661458,3399.1478839602964,0.7541759620265662,0.7497515711184997,1.3163821271496117,0.35476693146145816,0.4468869344492842,28.274823904037476
US_Health_DEPRESSION,GeoEvolve_NoRAG,8,13827.565082661458,3638.2308530809223,0.7368856460749593,0.7203411052764612,1.293338715466025,0.5192326407316412,0.4468869344492842,31.972145557403564
US_Health_DEPRESSION,GeoEvolve_StaticRAG,8,13827.565082661458,3176.2433314093682,0.7702962660148969,0.6695944831836658,1.2462870001453303,0.48730403180531723,0.4468869344492842,85.34679865837097
US_Health_DEPRESSION,GeoEvolve_DynamicRAG,8,13827.565082661458,3507.100230978768,0.7463689225099825,0.7106362262537598,1.2415096214814,0.5936973273172746,0.4468869344492842,165.9793336391449
US_Health_DIABETES,2kmodels (initial),8,1050.7153039439645,417.8407871050048,0.6023273045166491,0.9233728516154872,0.4338171686840917,0.4205938400166876,0.8998487741429291,37.42028784751892
US_Health_DIABETES,OpenEvolve_NoGeoKnow,8,1050.7153039439645,417.31972356183337,0.6028232176733486,0.9153935625690146,0.4614109409980152,0.446725688942527,0.8998487741429291,8.13123345375061
US_Health_DIABETES,OpenEvolve_SimpleGeoKnow,11,1050.7153039439645,410.0497329222387,0.609742304710823,0.9115904133765389,0.4370007696319225,0.3742916769281082,0.8998487741429291,40.0085654258728
US_Health_DIABETES,OpenEvolve_SpecificGeoKnow,8,1050.7153039439645,409.4399818056661,0.6103226247216611,0.9269407434439825,0.43954332006817687,0.3806846942817796,0.8998487741429291,37.648967266082764
US_Health_DIABETES,GeoEvolve_NoRAG,8,1050.7153039439645,401.9590212300974,0.6174424987231992,0.9200889702620787,0.43314729054553436,0.49147616594235866,0.8998487741429291,39.414708375930786
US_Health_DIABETES,GeoEvolve_StaticRAG,8,1050.7153039439645,375.1718164453212,0.6429367545736924,0.9351430914123036,0.43984445484205403,0.44548050123298305,0.8998487741429291,106.84143209457397
US_Health_DIABETES,GeoEvolve_DynamicRAG,8,1050.7153039439645,411.1113292583835,0.6087319488778395,0.9329134912396215,0.4536424460761809,0.4326982460916136,0.8998487741429291,176.96863555908203
US_Health_OBESITY,2kmodels (initial),8,14896.456228615312,7634.37147144287,0.48750418527208894,0.705858387696103,2.044758941240894,0.4894238709543872,0.6278392549668979,41.944199562072754
US_Health_OBESITY,OpenEvolve_NoGeoKnow,8,14896.456228615312,7857.955341531754,0.4724949866642085,0.6904447124198789,2.070455179604325,0.40418681696536213,0.6278392549668979,9.369837045669556
US_Health_OBESITY,OpenEvolve_SimpleGeoKnow,11,14896.456228615312,7351.4711554834375,0.5064953004485961,0.6684463061021715,1.9987142343321325,0.45951986256870997,0.6278392549668979,47.85304832458496
US_Health_OBESITY,OpenEvolve_SpecificGeoKnow,8,14896.456228615312,7584.022519942334,0.4908841134058566,0.6381824788546681,1.9308708575005897,0.5765403616096088,0.6278392549668979,38.04415774345398
US_Health_OBESITY,GeoEvolve_NoRAG,8,14896.456228615312,7486.68832599294,0.49741816368302394,0.6481652560386693,1.943122865960751,0.5024909130027563,0.6278392549668979,43.58599519729614
US_Health_OBESITY,GeoEvolve_StaticRAG,8,14896.456228615312,7459.350997877133,0.49925332015891744,0.7043916363512448,1.959506815707639,0.4196786734025832,0.6278392549668979,90.81718230247498
US_Health_OBESITY,GeoEvolve_DynamicRAG,8,14896.456228615312,7663.301087594296,0.4855621384048713,0.6726350265681591,1.9862975346734069,0.546906504350371,0.6278392549668979,180.09279012680054
US_Health_STROKE,2kmodels (initial),8,158.99797260125698,54.957381744057066,0.6543516823206172,0.9010400674918329,0.17100276006912354,0.35057725175390125,0.8185663722698227,39.487860441207886
US_Health_STROKE,OpenEvolve_NoGeoKnow,8,158.99797260125698,56.78626091692854,0.6428491509175407,0.9124157683045269,0.16818799382668836,0.3312416001306913,0.8185663722698227,9.407387971878052
US_Health_STROKE,OpenEvolve_SimpleGeoKnow,14,158.99797260125698,52.8355473688996,0.6676967227663764,0.9042911414105772,0.13738840961209028,0.5494009326262281,0.8185663722698227,42.227664947509766
US_Health_STROKE,OpenEvolve_SpecificGeoKnow,8,158.99797260125698,53.399986212463794,0.6641467476671358,0.9176960241264085,0.16558782621328866,0.28219449415386344,0.8185663722698227,39.43453001976013
US_Health_STROKE,GeoEvolve_NoRAG,8,158.99797260125698,52.421173378395494,0.6703028817237819,0.9215967785490862,0.15889078512646787,0.3417723884070197,0.8185663722698227,44.56920528411865
US_Health_STROKE,GeoEvolve_StaticRAG,8,158.99797260125698,50.18620598724271,0.6843594596447957,0.9214102980129222,0.15843293758875449,0.4014375778865966,0.8185663722698227,96.18444895744324
US_Health_STROKE,GeoEvolve_DynamicRAG,8,158.99797260125698,55.39540314410244,0.6515967956206222,0.8998404353574249,0.169630048564964,0.24476088136625268,0.8185663722698227,184.69157576560974
US_Hydro_CAMELS,2kmodels (initial),10,116.33992699442823,41.89091359171254,0.6399265955038911,0.9235960229985787,0.2351019865426922,0.8227436887684192,0.9269537467306539,5.578101873397827
US_Hydro_CAMELS,OpenEvolve_NoGeoKnow,10,116.33992699442823,37.59352355164247,0.6768648174117996,0.9255719080383045,0.257931108381543,0.856854223353159,0.9269537467306539,2.115567922592163
US_Hydro_CAMELS,OpenEvolve_SimpleGeoKnow,20,116.33992699442823,28.909666413785924,0.7515069231978246,0.9175289912665054,0.23267887801266016,0.8912664543404708,0.9269537467306539,6.935422658920288
US_Hydro_CAMELS,OpenEvolve_SpecificGeoKnow,10,116.33992699442823,36.99267607361711,0.682029402722689,0.9290283097115064,0.18553049463562998,0.7253952596814698,0.9269537467306539,5.303281545639038
US_Hydro_CAMELS,GeoEvolve_NoRAG,10,116.33992699442823,42.76573099657609,0.6324071013159203,0.9162880454296449,0.2536772938265903,0.7290101018713091,0.9269537467306539,6.774444818496704
US_Hydro_CAMELS,GeoEvolve_StaticRAG,10,116.33992699442823,26.675260321085517,0.7707127637929234,0.9436196515251382,0.18161615930498184,0.8330396169691447,0.9269537467306539,11.902384519577026
US_Hydro_CAMELS,GeoEvolve_DynamicRAG,10,116.33992699442823,30.832114865537037,0.7349825149278832,0.9364371966594911,0.2030528456721145,0.811211813645194,0.9269537467306539,27.612513780593872
US_Politics_Voting,2kmodels (initial),8,170992.24605233627,62109.07757129481,0.636772549602718,0.8197444979675008,5.920035644652065,0.2860838816148656,0.6762314864527796,42.3735830783844
US_Politics_Voting,OpenEvolve_NoGeoKnow,8,170992.24605233627,62844.63647154186,0.6324708405063774,0.820059383274325,5.927912922139194,0.23396950629942995,0.6762314864527796,9.665621519088745
US_Politics_Voting,OpenEvolve_SimpleGeoKnow,16,170992.24605233627,58989.8706068068,0.6550143531727659,0.8374169408925751,5.901774752985721,0.26908066158141963,0.6762314864527796,46.66623330116272
US_Politics_Voting,OpenEvolve_SpecificGeoKnow,8,170992.24605233627,65841.19318653084,0.6149463223824865,0.8154154160925127,5.990875571334488,0.2591929649551858,0.6762314864527796,41.65907430648804
US_Politics_Voting,GeoEvolve_NoRAG,8,170992.24605233627,68686.93816764472,0.5983037842159145,0.8148938890850463,6.187146418953407,0.198101296399655,0.6762314864527796,47.06277346611023
US_Politics_Voting,GeoEvolve_StaticRAG,8,170992.24605233627,58182.38322823593,0.6597367157196834,0.8466960718621788,5.7356620193648915,0.16587114933350136,0.6762314864527796,185.08843994140625
US_Politics_Voting,GeoEvolve_DynamicRAG,8,170992.24605233627,64578.37598821307,0.6223315531603268,0.8455678581635031,5.711817563229508,0.20244393499175675,0.6762314864527796,226.24725556373596
